aalto_3lang	manual	fin	1	0.040326975476839236	0.0	0.09502262439139247	0.04689863841953122	0.026845637579388317	0.017291066277437733
aalto_3lang	manual	tur	1	0.07556818181818181	0.13793103400713436	0.12810707454529502	0.06395348836465657	0.01954397393500196	0.024390243842950625
aalto_3lang	manual	eng	1	0.06465005931198102	0.051724137841854936	0.08896797151969538	0.044977511237634556	0.009009009000892786	0.0
aalto_3lang	spm	fin	1	0.02779291553133515	0.0	0.04977375563358654	0.03025718607711692	0.026845637579388317	0.011527377518291821
aalto_3lang	spm	tur	1	0.02784090909090909	0.06896551700356718	0.03250478010850769	0.029069767438480262	0.013029315956667974	0.024390243842950625
aalto_3lang	spm	eng	1	0.045670225385527875	0.06451612892819979	0.052194543291554624	0.03869047618471868	0.029126213563955134	0.0
aalto_3lang	wordpiece	fin	1	0.03433242506811989	0.0	0.058823529385147726	0.037821482596396144	0.02852348992810009	0.023054755036583642
aalto_3lang	wordpiece	tur	1	0.06136363636363636	0.10344827550535077	0.10325047799173032	0.04999999999418605	0.026058631913335947	0.0
aalto_3lang	wordpiece	eng	1	0.0711743772241993	0.09677419339229969	0.07591933569680673	0.065476190466447	0.05825242712791027	0.0
aalto_3lang	bpe-mr	fin	1	0.038692098092643054	0.19999999800000004	0.1493212669007596	0.04538577911567537	0.008389261743558848	0.0028818443795729553
aalto_3lang	bpe-mr	tur	1	0.0715909090909091	0.10344827550535077	0.14149139576644526	0.05348837208680368	0.00977198696750098	0.0
aalto_3lang	bpe-mr	eng	1	0.10438908659549229	0.20967741901664932	0.14472123367203782	0.059523809514951814	0.00970873785465171	0.0
aalto_3lang	bpe04V	fin	1	0.015258855585831062	0.0	0.02262443437890297	0.012102874430846768	0.020134228184541237	0.008645533138718867
aalto_3lang	bpe04V	tur	1	0.021022727272727273	0.06896551700356718	0.02294455066482896	0.020930232555705787	0.01628664494583497	0.0
aalto_3lang	bpe04V	eng	1	0.018979833926453145	0.048387096696149844	0.0237247924052521	0.010416666665116567	0.01941747570930342	0.0
aalto_3lang	morf	fin	1	0.018528610354223433	0.0	0.027149321254683566	0.01815431164627015	0.02181208053325301	0.008645533138718867
aalto_3lang	morf	tur	1	0.02556818181818182	0.06896551700356718	0.026768642442300452	0.02558139534586263	0.01628664494583497	0.04878048768590125
aalto_3lang	morf	eng	1	0.023131672597864767	0.06451612892819979	0.027283511266039916	0.014880952378737954	0.01941747570930342	0.0
aalto_3lang	manual	fin	2	0.044141689373297	0.2999999970000001	0.07239819001248951	0.05900151285037799	0.03523489932294717	0.0057636887591459105
aalto_3lang	manual	tur	2	0.07386363636363637	0.13793103400713436	0.10133843210299456	0.07209302324743104	0.03583061888083693	0.0
aalto_3lang	manual	eng	2	0.06998813760379596	0.1724137928061831	0.08422301303864496	0.050974512735985834	0.027027027002678356	0.0
aalto_3lang	spm	fin	2	0.0326975476839237	0.09999999900000002	0.04977375563358654	0.04387291981181953	0.02852348992810009	0.0057636887591459105
aalto_3lang	spm	tur	2	0.03465909090909091	0.06896551700356718	0.03441682599724344	0.03720930232125473	0.022801302924168956	0.04878048768590125
aalto_3lang	spm	eng	2	0.04448398576512456	0.03225806446409989	0.05100830367129202	0.04017857142259248	0.029126213563955134	0.0
aalto_3lang	wordpiece	fin	2	0.043596730245231606	0.19999999800000004	0.058823529385147726	0.05295007563495461	0.038590604020370706	0.020172910657010688
aalto_3lang	wordpiece	tur	2	0.05795454545454545	0.06896551700356718	0.07456978966069412	0.06162790696957815	0.022801302924168956	0.024390243842950625
aalto_3lang	wordpiece	eng	2	0.07236061684460261	0.09677419339229969	0.08066429417785714	0.0639880952285732	0.048543689273258556	0.0
aalto_3lang	bpe-mr	fin	2	0.03978201634877384	0.19999999800000004	0.12217194564607604	0.04538577911567537	0.01845637583582947	0.008645533138718867
aalto_3lang	bpe-mr	tur	2	0.07954545454545454	0.24137930951248512	0.15678776287633123	0.05232558138926447	0.01954397393500196	0.0
aalto_3lang	bpe-mr	eng	2	0.10438908659549229	0.2741935479448491	0.14590747329230042	0.05208333332558284	0.00970873785465171	0.0
aalto_3lang	bpe04V	fin	2	0.01580381471389646	0.09999999900000002	0.009049773751561189	0.013615733734702613	0.023489932881964777	0.008645533138718867
aalto_3lang	bpe04V	tur	2	0.024431818181818183	0.0	0.03250478010850769	0.02558139534586263	0.00977198696750098	0.024390243842950625
aalto_3lang	bpe04V	eng	2	0.013641755634638196	0.0	0.015421115063413865	0.013392857140864158	0.00970873785465171	0.0
aalto_3lang	morf	fin	2	0.017438692098092644	0.09999999900000002	0.018099547503122378	0.013615733734702613	0.026845637579388317	0.0057636887591459105
aalto_3lang	morf	tur	2	0.03125	0.0	0.03441682599724344	0.034883720926176316	0.01628664494583497	0.04878048768590125
aalto_3lang	morf	eng	2	0.01482799525504152	0.0	0.01660735468367647	0.01636904761661175	0.0	0.0
aalto_3lang	manual	fin	3	0.03978201634877384	0.0	0.06787330313670892	0.04992435702724291	0.033557046974235394	0.014409221897864777
aalto_3lang	manual	tur	3	0.07727272727272727	0.10344827550535077	0.10898661565793756	0.0779069767351271	0.026058631913335947	0.024390243842950625
aalto_3lang	manual	eng	3	0.06761565836298933	0.10344827568370987	0.07947805455759455	0.052473763110573654	0.04504504500446393	0.14285714081632656
aalto_3lang	spm	fin	3	0.03814713896457766	0.0	0.027149321254683566	0.04689863841953122	0.03691275167165894	0.03170028817530251
aalto_3lang	spm	tur	3	0.03636363636363636	0.03448275850178359	0.03441682599724344	0.043023255808950785	0.022801302924168956	0.024390243842950625
aalto_3lang	spm	eng	3	0.045077105575326216	0.06451612892819979	0.05100830367129202	0.04017857142259248	0.01941747570930342	0.0
aalto_3lang	wordpiece	fin	3	0.03978201634877384	0.0	0.05429864250936713	0.04387291981181953	0.030201342276811857	0.040345821314021375
aalto_3lang	wordpiece	tur	3	0.07443181818181818	0.10344827550535077	0.09751434032552307	0.07441860464250946	0.03583061888083693	0.04878048768590125
aalto_3lang	wordpiece	eng	3	0.060498220640569395	0.11290322562434964	0.06524317911444327	0.05208333332558284	0.048543689273258556	0.0
aalto_3lang	bpe-mr	fin	3	0.045231607629427795	0.19999999800000004	0.13574660627341784	0.06202723145808968	0.013422818789694159	0.0057636887591459105
aalto_3lang	bpe-mr	tur	3	0.07727272727272727	0.13793103400713436	0.13001912043403077	0.07093023254989184	0.00977198696750098	0.0
aalto_3lang	bpe-mr	eng	3	0.10972716488730723	0.24193548348074922	0.16251482797597688	0.04761904761196145	0.00970873785465171	0.0
aalto_3lang	bpe04V	fin	3	0.014713896457765668	0.0	0.02262443437890297	0.01815431164627015	0.011744966440982389	0.008645533138718867
aalto_3lang	bpe04V	tur	3	0.02556818181818182	0.0	0.026768642442300452	0.02558139534586263	0.026058631913335947	0.024390243842950625
aalto_3lang	bpe04V	eng	3	0.011862396204033215	0.0	0.014234875443151261	0.010416666665116567	0.00970873785465171	0.0
aalto_3lang	morf	fin	3	0.025068119891008173	0.0	0.03167420813046416	0.02571860816554938	0.02852348992810009	0.014409221897864777
aalto_3lang	morf	tur	3	0.029545454545454545	0.03448275850178359	0.030592734219771947	0.031395348833558684	0.022801302924168956	0.024390243842950625
aalto_3lang	morf	eng	3	0.01601423487544484	0.0	0.020166073544464286	0.013392857140864158	0.00970873785465171	0.0
aalto_3lang	manual	fin	4	0.04741144414168937	0.19999999800000004	0.09502262439139247	0.06656580936965723	0.02852348992810009	0.008645533138718867
aalto_3lang	manual	tur	4	0.08352272727272728	0.17241379250891795	0.13193116632276652	0.07441860464250946	0.022801302924168956	0.04878048768590125
aalto_3lang	manual	eng	4	0.06702253855278767	0.10344827568370987	0.08303677341838235	0.049475262361398015	0.036036036003571144	0.0
aalto_3lang	spm	fin	4	0.037057220708446865	0.0	0.058823529385147726	0.037821482596396144	0.03691275167165894	0.023054755036583642
aalto_3lang	spm	tur	4	0.030113636363636363	0.03448275850178359	0.04971319310712941	0.017441860463088158	0.03583061888083693	0.0
aalto_3lang	spm	eng	4	0.05516014234875445	0.048387096696149844	0.06642941873470588	0.04464285713621386	0.029126213563955134	0.16666666388888893
aalto_3lang	wordpiece	fin	4	0.03978201634877384	0.2999999970000001	0.07239819001248951	0.05295007563495461	0.02181208053325301	0.017291066277437733
aalto_3lang	wordpiece	tur	4	0.07443181818181818	0.17241379250891795	0.09942638621425882	0.07093023254989184	0.03583061888083693	0.04878048768590125
aalto_3lang	wordpiece	eng	4	0.06880189798339265	0.08064516116024974	0.07829181493733194	0.056547619039204224	0.05825242712791027	0.16666666388888893
aalto_3lang	bpe-mr	fin	4	0.04632152588555858	0.2999999970000001	0.16742081440388198	0.05143721633109876	0.01845637583582947	0.0
aalto_3lang	bpe-mr	tur	4	0.06704545454545455	0.13793103400713436	0.12619502865655927	0.05465116278434289	0.0032573289891669934	0.0
aalto_3lang	bpe-mr	eng	4	0.099644128113879	0.14516129008844952	0.1399762751909874	0.05357142856345663	0.048543689273258556	0.0
aalto_3lang	bpe04V	fin	4	0.01634877384196185	0.0	0.013574660627341783	0.019667170950125996	0.020134228184541237	0.0057636887591459105
aalto_3lang	bpe04V	tur	4	0.023863636363636365	0.06896551700356718	0.040152963663450676	0.012790697672931315	0.022801302924168956	0.024390243842950625
aalto_3lang	bpe04V	eng	4	0.021352313167259787	0.016129032232049947	0.0237247924052521	0.020833333330233135	0.00970873785465171	0.0
aalto_3lang	morf	fin	4	0.020163487738419618	0.0	0.018099547503122378	0.02571860816554938	0.020134228184541237	0.011527377518291821
aalto_3lang	morf	tur	4	0.026136363636363635	0.03448275850178359	0.043977055440922175	0.015116279068009735	0.029315960902502942	0.0
aalto_3lang	morf	eng	4	0.029062870699881376	0.03225806446409989	0.028469750886302523	0.031249999995349702	0.01941747570930342	0.0
aalto_3lang	manual	fin	5	0.05667574931880109	0.19999999800000004	0.12217194564607604	0.05295007563495461	0.053691275158776634	0.023054755036583642
aalto_3lang	manual	tur	5	0.08125	0.2758620680142687	0.12045889099035204	0.06860465115481341	0.042345276859170916	0.0
aalto_3lang	manual	eng	5	0.06702253855278767	0.10344827568370987	0.08066429417785714	0.052473763110573654	0.036036036003571144	0.0
aalto_3lang	spm	fin	5	0.040326975476839236	0.0	0.04524886875780594	0.0559757942426663	0.026845637579388317	0.03170028817530251
aalto_3lang	spm	tur	5	0.03125	0.03448275850178359	0.040152963663450676	0.02558139534586263	0.026058631913335947	0.07317073152885187
aalto_3lang	spm	eng	5	0.05338078291814947	0.08064516116024974	0.06287069987391807	0.04017857142259248	0.048543689273258556	0.0
aalto_3lang	wordpiece	fin	5	0.043596730245231606	0.09999999900000002	0.06787330313670892	0.0559757942426663	0.02852348992810009	0.028818443795729554
aalto_3lang	wordpiece	tur	5	0.07045454545454545	0.2758620680142687	0.10707456976920181	0.0558139534818821	0.03583061888083693	0.024390243842950625
aalto_3lang	wordpiece	eng	5	0.07829181494661921	0.16129032232049947	0.08896797151969538	0.062499999990699405	0.048543689273258556	0.0
